applicant_id,is_credible,credit_score,experience_years,criminal_record
5169,1,768,1,0
5170,1,496,7,0
5171,1,458,6,0
5172,1,855,7,0
5173,1,995,8,1
5174,1,740,9,0
5175,1,230,3,0
5176,1,691,4,0
5177,1,464,3,0
5178,1,552,1,0
5179,1,961,10,0
5180,1,313,2,0
5181,1,426,7,0
5182,1,294,6,0
5183,1,590,4,0
5184,1,243,4,0
5185,1,226,6,0
5186,1,472,4,0
5187,1,452,10,0
5188,1,104,10,0
5189,1,631,4,0
5190,1,838,8,0
5191,1,627,1,0
5192,1,264,10,1
5193,1,234,8,1
5194,1,586,9,0
5195,1,874,4,0
5196,1,305,6,0
5197,0,837,3,0
5198,1,706,1,0
5199,1,936,7,0
5200,1,386,10,0
5201,1,559,5,0
5202,1,239,3,0
5203,1,612,9,0
5204,1,502,4,0
5205,1,449,9,0
5206,1,593,4,0
5207,0,404,10,0
5208,1,294,3,0
5209,1,106,5,0
5210,1,957,7,0
5211,1,1000,8,0
5212,0,153,5,1
5213,1,486,3,0
5214,1,537,6,0
5215,1,271,7,0
5216,1,590,1,0
5217,1,330,10,0
5218,1,671,6,1
5219,1,461,8,0
5220,0,660,3,0
5221,1,405,9,0
5222,1,673,1,0
5223,1,774,9,0
5224,1,796,4,0
5225,1,275,3,0
5226,0,876,7,0
5227,1,175,8,0
5228,1,664,1,1
5229,1,361,3,0
5230,1,280,3,0
5231,1,889,4,0
5232,1,102,8,0
5233,0,692,2,0
5234,0,429,6,0
5235,1,949,9,0
5236,0,227,10,0
5237,1,329,2,0
5238,0,116,9,0
5239,0,935,1,0
5240,1,402,7,0
5241,1,323,2,0
5242,1,351,8,0
5243,1,962,3,0
5244,1,387,1,0
5245,1,926,6,0
5246,1,733,4,0
5247,1,266,3,0
5248,1,806,6,0
5249,1,965,3,0
5250,1,860,3,0
5251,1,494,10,0
5252,0,179,2,0
5253,1,845,2,0
5254,1,691,2,0
5255,0,567,4,0
5256,1,353,3,1
5257,1,367,7,0
5258,1,670,4,0
5259,1,909,3,0
5260,1,528,4,0
5261,1,381,3,1
5262,1,789,9,1
5263,1,930,9,0
5264,1,897,1,0
5265,1,234,8,0
5266,1,977,2,0
5267,1,702,1,0
5268,1,477,2,0
5269,1,148,9,0
5270,1,227,7,0
5271,1,724,3,1
5272,1,148,10,0
5273,1,634,1,0
5274,1,817,3,0
5275,1,175,2,0
5276,1,866,10,0
5277,1,367,2,1
5278,1,420,9,0
5279,1,644,6,0
5280,1,511,3,0
5281,1,759,9,0
5282,1,662,2,0
5283,1,455,4,0
5284,1,965,1,0
5285,1,907,7,0
5286,1,876,8,0
5287,1,201,5,0
5288,1,867,8,0
5289,1,819,7,0
5290,1,219,1,0
5291,0,348,2,0
5292,1,242,1,0
5293,1,839,4,0
5294,1,575,4,0
5295,1,727,9,0
5296,1,975,9,0
5297,1,214,9,0
5298,1,132,8,0
5299,1,346,2,0
5300,1,953,7,0
5301,1,897,9,0
5302,1,841,8,0
5303,1,266,1,0
5304,1,222,6,0
5305,1,404,3,0
5306,1,327,2,0
5307,1,731,10,0
5308,1,875,8,0
5309,1,816,8,0
5310,1,677,2,0
5311,1,850,6,1
5312,1,966,10,0
5313,1,978,10,0
5314,1,316,10,0
5315,1,953,8,0
5316,1,975,6,0
5317,1,331,10,0
5318,1,459,7,0
5319,1,552,10,0
5320,1,203,9,0
5321,1,277,4,0
5322,1,115,8,0
5323,1,257,10,0
5324,1,104,10,0
5325,1,324,9,0
5326,1,979,4,0
5327,1,808,10,0
5328,1,729,8,0
5329,1,238,7,0
5330,1,163,4,0
5331,1,916,9,0
5332,1,793,9,0
5333,1,102,5,0
5334,1,671,3,0
5335,1,776,9,0
5336,1,161,9,0
5337,1,949,5,1
5338,0,810,5,1
5339,1,915,9,0
5340,1,305,10,0
5341,1,821,5,1
5342,1,135,8,1
5343,0,598,1,0
5344,1,428,4,0
5345,1,750,9,0
5346,0,541,7,0
5347,0,498,6,0
5348,1,615,7,0
5349,1,784,10,0
5350,1,550,10,0
5351,1,771,9,0
5352,1,613,10,0
5353,0,709,5,1
5354,0,319,3,0
5355,1,993,4,0
5356,1,133,9,0
5357,1,382,8,0
5358,1,574,3,0
5359,1,760,9,0
5360,1,382,4,0
5361,1,943,10,0
5362,1,915,6,0
5363,1,212,3,1
5364,0,844,8,0
5365,1,594,3,0
5366,1,396,5,0
5367,1,157,3,0
5368,1,245,3,0
5369,0,557,2,0
5370,1,875,9,0
5371,1,681,3,0
5372,1,855,10,0
5373,1,847,2,0
5374,1,885,10,0
5375,1,128,6,0
5376,1,543,2,0
5377,1,536,9,0
5378,1,272,6,0
5379,1,620,3,0
5380,1,747,7,0
5381,1,242,7,0
5382,1,376,1,0
5383,1,274,2,0
5384,1,511,1,0
5385,1,530,6,1
5386,1,951,6,1
5387,1,263,3,0
5388,1,769,2,0
5389,1,879,1,0
5390,1,891,4,0
5391,0,586,1,0
5392,1,454,8,0
5393,1,313,5,0
5394,1,192,10,0
5395,1,465,3,0
5396,0,894,7,1
5397,1,495,10,0
5398,1,576,5,0
5399,1,578,8,0
5400,1,389,9,0
5401,1,423,10,0
5402,1,962,8,0
5403,1,243,8,0
5404,1,110,2,0
5405,1,470,3,0
5406,1,827,3,0
5407,1,286,1,0
5408,1,844,4,0
5409,1,312,10,0
5410,1,824,6,0
5411,1,981,4,0
5412,1,885,9,0
5413,1,314,3,0
5414,1,795,6,0
5415,1,354,7,0
5416,1,587,1,0
5417,1,120,5,1
5418,1,123,8,0
5419,1,446,9,0
5420,1,423,7,0
5421,0,742,8,0
5422,1,145,3,0
5423,1,164,10,0
5424,1,595,1,0
5425,1,422,6,0
5426,1,332,4,0
5427,1,350,8,0
5428,1,923,2,0
5429,1,882,2,0
5430,1,849,1,0
5431,1,730,7,1
5432,1,837,1,0
5433,1,948,5,0
5434,1,809,4,0
5435,1,175,8,0
5436,1,326,2,0
5437,1,543,4,0
5438,1,566,3,0
5439,1,473,6,0
5440,1,901,4,0
5441,0,963,6,0
5442,1,305,9,0
5443,1,928,3,0
5444,1,357,2,0
5445,1,757,8,0
5446,1,552,3,0
5447,1,441,5,0
5448,1,562,9,0
5449,1,510,5,0
5450,1,363,9,0
5451,0,552,7,0
5452,1,571,3,0
5453,1,835,9,0
5454,1,785,2,0
5455,0,277,8,0
5456,1,278,1,0
5457,1,448,7,1
5458,1,531,1,0
5459,1,641,2,0
5460,1,107,1,0
5461,1,577,6,0
5462,1,694,9,0
5463,1,861,8,0
5464,1,465,2,1
5465,1,125,4,0
5466,1,655,7,0
5467,1,892,5,0
5468,1,258,9,1
5469,1,847,3,0
5470,1,886,9,1
5471,1,959,7,0
5472,1,877,9,0
5473,1,124,8,0
5474,1,391,10,0
5475,1,490,7,0
5476,0,225,9,1
5477,1,231,4,0
5478,1,257,4,1
5479,1,547,1,0
5480,1,661,5,1
5481,1,492,8,0
5482,1,977,9,0
5483,1,496,5,0
5484,1,463,6,0
5485,0,672,7,0
5486,0,557,3,0
5487,0,172,2,0
5488,1,575,3,0
5489,0,219,6,0
5490,1,361,3,0
5491,1,534,1,0
5492,1,418,5,0
5493,1,492,4,0
5494,1,569,3,0
5495,0,894,4,0
5496,1,288,10,0
5497,1,599,10,0
5498,1,714,5,0
5499,1,188,6,0
5500,1,560,2,0
5501,1,624,2,0
5502,1,523,4,0
5503,1,390,3,0
5504,1,832,7,0
5505,1,152,5,0
5506,1,561,7,0
5507,1,998,10,0
5508,1,657,2,1
5509,0,901,3,0
5510,1,680,10,0
5511,1,454,1,0
5512,1,155,9,0
5513,1,583,3,0
5514,1,984,4,0
5515,1,110,4,0
5516,1,144,8,0
5517,1,447,3,0
5518,1,420,2,0
5519,1,752,10,0
5520,1,798,5,0
5521,1,376,3,0
5522,1,933,5,0
5523,0,812,4,0
5524,1,623,8,0
5525,1,453,10,0
5526,1,858,6,0
5527,1,277,1,0
5528,1,555,10,0
5529,1,415,1,0
5530,1,550,9,1
5531,1,423,7,0
5532,1,307,4,1
5533,1,245,5,0
5534,1,502,6,0
5535,1,346,7,0
5536,1,638,4,0
5537,1,553,10,1
5538,1,544,2,0
5539,1,910,10,0
5540,1,158,5,0
5541,0,949,5,0
5542,1,479,8,0
5543,1,197,6,0
5544,1,375,2,0
5545,1,873,9,0
5546,1,334,3,1
5547,1,668,10,0
5548,1,975,9,0
5549,1,910,6,0
5550,0,405,2,0
5551,1,234,4,0
5552,1,952,4,1
5553,1,678,8,1
5554,1,561,9,0
5555,1,603,1,0
5556,1,265,5,0
5557,1,904,6,0
5558,1,984,6,0
5559,1,290,2,0
5560,0,733,9,0
5561,0,480,3,0
5562,0,269,10,0
5563,0,810,9,0
5564,1,543,9,0
5565,1,695,1,0
5566,0,944,3,0
5567,1,677,1,0
5568,1,781,7,0
5569,1,123,7,0
5570,1,667,4,1
5571,1,902,3,0
5572,1,485,5,0
5573,0,246,5,0
5574,1,386,4,0
5575,1,204,8,0
5576,0,264,7,0
5577,1,907,1,0
5578,1,351,4,0
5579,1,838,3,0
5580,1,195,7,0
5581,1,835,3,0
5582,1,271,5,0
5583,1,684,1,0
5584,1,415,9,0
5585,1,126,2,0
5586,0,293,6,0
5587,1,843,1,0
5588,1,617,9,0
5589,1,566,4,0
5590,1,505,10,0
5591,0,510,4,0
5592,1,334,9,0
5593,1,321,4,0
5594,0,206,5,0
5595,1,681,2,0
5596,1,795,1,0
5597,1,453,6,0
5598,1,312,5,0
5599,1,304,4,0
5600,1,534,4,0
5601,1,562,1,0
5602,1,832,2,0
5603,1,208,4,0
5604,1,895,9,0
5605,0,289,8,1
5606,0,268,10,0
5607,1,646,1,0
5608,1,744,1,0
5609,1,961,7,0
5610,1,729,8,0
5611,1,182,8,0
5612,1,744,6,0
5613,1,430,1,0
5614,1,275,6,0
5615,0,707,5,0
5616,1,933,2,0
5617,1,688,3,0
5618,1,440,1,0
5619,1,129,4,0
5620,1,800,3,0
5621,0,114,1,0
5622,0,933,2,0
5623,0,585,6,0
5624,1,346,2,0
5625,1,622,8,0
5626,1,316,5,0
5627,1,734,4,0
5628,0,273,10,1
5629,1,688,6,0
5630,0,424,8,0
5631,1,696,8,0
5632,1,267,1,0
5633,1,248,1,0
5634,1,931,6,0
5635,1,365,2,0
5636,1,822,8,0
5637,1,726,2,0
5638,1,294,5,0
5639,1,835,1,0
5640,1,565,5,0
5641,1,238,4,0
5642,1,612,3,0
5643,1,578,3,0
5644,1,400,8,0
5645,1,942,9,0
5646,1,256,5,0
5647,1,263,9,0
5648,1,247,5,0
5649,1,522,2,0
5650,1,757,1,0
5651,1,688,4,0
5652,0,662,2,0
5653,1,868,3,0
5654,1,658,2,0
5655,1,343,5,0
5656,1,169,5,0
5657,1,190,3,0
5658,1,437,6,0
5659,1,701,2,0
5660,1,890,9,0
5661,1,215,6,0
5662,1,925,4,0
5663,1,1000,2,0
5664,1,271,9,0
5665,1,296,6,1
5666,1,842,5,0
5667,1,807,5,0
5668,1,911,4,0
5669,1,507,8,0
5670,1,980,2,0
5671,1,605,7,0
5672,1,394,5,0
5673,1,728,9,1
5674,1,239,6,0
5675,1,118,10,1
5676,1,955,5,0
5677,1,455,10,0
5678,1,252,2,0
5679,1,656,8,0
5680,1,574,5,0
5681,1,707,3,0
5682,1,267,5,0
5683,1,218,6,0
5684,1,450,1,0
5685,1,698,3,0
5686,1,236,1,0
5687,1,838,6,0
5688,1,294,9,0
5689,0,793,9,0
5690,1,335,1,0
5691,1,436,10,0
5692,1,426,6,0
5693,1,373,8,0
5694,0,283,2,0
5695,0,133,1,0
5696,1,293,3,0
5697,1,300,9,0
5698,1,726,3,0
5699,1,467,4,0
5700,0,647,8,0
5701,1,968,8,0
5702,1,914,7,0
5703,1,954,3,0
5704,1,980,6,1
5705,1,273,10,0
5706,1,959,5,1
5707,1,403,7,1
5708,1,299,9,0
5709,1,792,4,0
5710,1,765,1,0
5711,1,538,8,0
5712,1,698,7,0
5713,1,575,8,0
5714,1,158,4,0
5715,1,233,8,0
5716,1,100,8,0
5717,1,782,1,0
5718,1,259,9,0
5719,1,611,5,1
5720,1,187,8,0
5721,1,420,3,0
5722,1,169,6,0
5723,1,656,4,0
5724,1,720,6,0
5725,1,665,5,0
5726,1,878,6,0
5727,1,471,9,0
5728,1,227,2,0
5729,0,435,5,0
5730,1,664,1,0
5731,1,687,9,0
5732,1,766,9,0
5733,1,153,2,0
5734,1,648,10,0
5735,0,768,3,0
5736,0,529,4,0
5737,0,414,7,0
5738,1,250,5,0
5739,1,699,6,0
5740,1,214,1,0
5741,1,909,7,0
5742,1,278,7,0
5743,1,666,6,0
5744,1,717,8,0
5745,1,621,5,0
5746,1,741,4,0
5747,1,508,5,0
5748,1,793,7,0
5749,1,243,6,0
5750,1,285,7,1
5751,1,267,1,0
5752,1,397,1,0
5753,1,471,9,0
5754,1,238,7,0
5755,1,306,10,0
5756,1,119,8,0
5757,1,965,10,0
5758,1,839,3,0
5759,1,261,3,1
5760,0,152,1,0
5761,1,201,8,0
5762,1,229,3,0
5763,1,323,6,0
5764,1,589,8,0
5765,1,498,10,0
5766,1,685,1,0
5767,1,887,3,1
5768,1,945,7,0
5769,1,394,2,0
5770,0,330,3,0
5771,0,219,4,0
5772,1,556,1,0
5773,0,685,3,0
5774,1,585,6,0
5775,1,106,6,0
5776,0,375,4,0
5777,1,344,9,0
5778,1,182,4,0
5779,1,242,7,0
5780,1,151,1,0
5781,1,863,2,0
5782,1,616,2,0
5783,1,436,3,1
5784,1,771,6,1
5785,1,459,7,0
5786,1,314,2,0
5787,1,418,4,0
5788,1,134,5,0
5789,1,652,10,0
5790,1,744,1,0
5791,1,949,6,0
5792,1,170,9,0
5793,0,624,6,0
5794,1,181,5,0
5795,1,313,1,0
5796,1,866,10,0
5797,1,461,4,0
5798,0,475,5,1
5799,1,700,7,0
5800,1,747,8,0
5801,1,814,7,0
5802,0,642,9,0
5803,1,247,5,0
5804,1,722,7,0
5805,0,657,2,0
5806,1,791,6,0
5807,1,767,10,0
5808,1,666,2,0
5809,1,590,8,0
5810,1,209,7,0
5811,1,359,10,0
5812,1,556,1,0
5813,1,953,6,0
5814,1,362,6,0
5815,1,495,1,0
5816,1,577,5,0
5817,1,997,10,0
5818,1,124,6,0
5819,1,811,9,0
5820,1,499,9,1
5821,1,723,5,0
5822,0,817,10,1
5823,1,150,6,0
5824,1,711,6,0
5825,1,441,2,0
5826,1,144,4,0
5827,1,976,9,0
5828,1,651,9,0
5829,1,530,5,0
5830,1,715,1,0
5831,1,427,3,0
5832,1,639,10,0
5833,1,934,8,0
5834,0,213,9,0
5835,1,156,7,0
5836,1,435,8,0
5837,1,169,9,0
5838,1,293,3,0
5839,1,362,2,0
5840,1,224,1,0
5841,1,452,9,0
5842,1,876,10,1
5843,1,736,3,0
5844,0,517,10,0
5845,1,959,8,0
5846,1,980,6,0
5847,1,630,10,1
5848,1,473,2,0
5849,1,270,5,0
5850,1,938,1,0
5851,0,435,9,0
5852,1,981,3,0
5853,1,236,10,0
5854,1,487,3,1
5855,1,580,4,0
5856,1,596,6,0
5857,1,407,7,0
5858,1,588,2,0
5859,1,474,4,0
5860,0,463,3,0
5861,1,293,3,0
5862,1,395,2,0
5863,1,405,9,0
5864,1,148,3,0
5865,1,803,7,0
5866,1,535,2,0
5867,1,172,7,0
5868,1,361,5,0
5869,1,688,9,0
5870,1,520,10,0
5871,1,362,10,0
5872,1,780,1,0
5873,1,652,10,0
5874,1,632,3,0
5875,0,209,8,0
5876,0,801,10,0
5877,1,791,2,0
5878,1,845,1,0
5879,1,856,7,0
5880,1,367,1,0
5881,1,989,8,0
5882,1,974,3,0
5883,1,436,6,0
5884,1,568,7,0
5885,1,396,2,0
5886,1,624,4,0
5887,1,563,5,0
5888,1,562,7,1
5889,1,813,10,0
5890,1,176,4,0
5891,1,885,7,0
5892,1,533,6,0
5893,1,535,4,0
5894,1,894,2,0
5895,1,170,7,0
5896,1,770,7,0
5897,1,531,8,1
5898,1,806,10,0
5899,1,684,2,0
5900,1,922,1,0
5901,1,486,1,0
5902,1,270,2,0
5903,1,167,8,0
5904,1,498,4,0
5905,1,441,10,0
5906,1,986,8,0
5907,1,954,1,0
5908,1,683,9,0
5909,0,565,3,0
5910,1,715,6,0
5911,1,706,6,0
5912,0,973,9,0
5913,1,393,8,0
5914,1,834,7,0
5915,1,607,2,0
5916,1,745,1,0
5917,1,190,9,0
5918,1,603,2,0
5919,1,956,5,0
5920,1,493,10,0
5921,1,276,5,0
5922,1,629,6,0
5923,1,633,10,1
5924,1,828,6,1
5925,1,477,1,0
5926,1,965,8,0
5927,1,297,5,0
5928,1,815,6,0
5929,1,736,9,0
5930,0,259,6,1
5931,1,996,1,0
5932,1,832,2,0
5933,1,822,2,0
5934,1,603,7,0
5935,1,684,10,0
5936,1,237,3,0
5937,1,340,7,1
5938,1,845,8,0
5939,1,863,7,0
5940,1,739,4,1
5941,1,666,10,0
5942,1,942,4,0
5943,0,354,2,0
5944,1,633,6,0
5945,0,478,7,0
5946,1,423,2,0
5947,1,665,1,1
5948,1,929,5,0
5949,1,447,6,0
5950,1,665,8,0
5951,1,798,6,0
5952,1,224,4,0
5953,1,691,3,0
5954,1,353,3,0
5955,1,736,8,0
5956,1,393,8,0
5957,1,288,5,0
5958,1,280,10,0
5959,1,991,3,0
5960,1,729,1,0
5961,1,879,5,0
5962,1,531,10,0
5963,1,452,8,0
5964,1,698,9,1
5965,1,315,10,0
5966,1,994,1,1
5967,1,134,8,0
5968,1,190,9,0
5969,1,249,9,0
5970,1,734,2,0
5971,1,863,10,1
5972,1,358,6,0
5973,1,419,10,0
5974,1,176,7,0
5975,1,671,5,0
5976,1,175,6,0
5977,1,936,9,0
5978,1,849,4,0
5979,0,918,8,0
5980,0,630,4,0
5981,1,357,3,0
5982,1,474,1,0
5983,1,934,5,0
5984,1,927,7,0
5985,1,134,7,0
5986,1,967,5,0
5987,1,281,10,0
5988,1,495,9,0
5989,1,833,2,0
5990,0,465,2,0
5991,1,200,8,0
5992,1,441,3,1
5993,1,469,4,0
5994,1,393,4,0
5995,1,480,1,1
5996,1,123,10,0
5997,1,647,1,0
5998,1,941,2,0
5999,1,609,2,0
6000,1,193,1,0
6001,1,975,4,1
6002,1,636,9,0
6003,1,186,9,1
6004,0,526,4,0
6005,0,728,4,0
6006,1,857,10,0
6007,1,797,3,0
6008,1,944,3,0
6009,1,347,8,0
6010,1,332,9,0
6011,1,517,1,0
6012,1,919,1,0
6013,1,968,3,0
6014,1,391,8,0
6015,1,474,4,0
6016,0,283,6,0
6017,0,135,3,0
6018,1,298,9,0
6019,1,288,5,0
6020,1,548,1,0
6021,1,862,9,1
6022,1,605,2,0
6023,1,872,7,0
6024,1,989,6,0
6025,1,409,5,0
6026,1,870,7,0
6027,1,363,7,1
6028,1,629,5,0
6029,0,313,3,0
6030,1,817,3,1
6031,1,943,8,0
6032,1,453,3,1
6033,1,665,8,0
6034,1,909,6,0
6035,1,668,8,0
6036,1,693,9,0
6037,1,402,3,0
6038,1,474,3,0
6039,1,750,5,0
6040,1,313,2,1
6041,1,404,3,0
6042,1,658,10,0
6043,0,244,8,0
6044,0,111,6,0
6045,1,998,10,0
6046,0,478,8,0
6047,1,997,4,0
6048,1,474,8,0
6049,1,829,6,0
6050,1,913,8,0
6051,1,238,3,0
6052,1,828,6,0
6053,1,374,7,1
6054,1,982,9,1
6055,1,249,4,0
6056,1,881,4,0
6057,1,870,2,1
6058,1,348,10,0
6059,1,481,9,0
6060,1,596,5,0
6061,1,777,3,0
6062,1,711,3,0
6063,1,455,3,0
6064,1,192,2,0
6065,1,454,7,0
6066,1,341,7,0
6067,1,921,6,0
6068,0,449,6,1
6069,1,640,3,0
6070,1,317,5,0
6071,1,453,10,0
6072,1,490,6,0
6073,1,740,7,0
6074,1,479,6,0
6075,1,386,2,0
6076,1,269,5,0
6077,1,807,2,1
6078,1,332,5,0
6079,1,843,9,0
6080,1,258,4,0
6081,1,568,3,1
6082,1,363,3,0
6083,1,208,9,0
6084,0,663,9,0
6085,1,925,4,0
6086,1,281,7,0
6087,1,674,7,0
6088,1,339,10,0
6089,1,961,6,0
6090,1,821,9,1
6091,1,368,2,0
6092,1,429,5,0
6093,1,936,3,0
6094,1,762,1,1
6095,0,177,9,0
6096,1,288,6,0
6097,0,564,2,0
6098,1,846,1,1
6099,1,615,9,0
6100,1,433,2,0
6101,0,694,9,0
6102,0,292,1,0
6103,1,856,3,0
6104,1,521,4,0
6105,1,727,10,0
6106,1,431,6,1
6107,1,925,7,0
6108,1,646,3,0
6109,0,197,6,1
6110,0,181,8,0
6111,1,421,5,0
6112,1,566,1,0
6113,1,392,10,0
6114,1,442,1,0
6115,1,240,1,1
6116,1,551,9,0
6117,1,339,3,0
6118,1,996,4,0
6119,1,166,3,0
6120,1,208,7,0
6121,1,691,7,1
6122,1,293,7,0
6123,1,255,2,0
6124,1,214,3,0
6125,1,237,9,0
6126,0,236,1,0
6127,1,870,7,0
6128,1,778,5,0
6129,1,681,10,0
6130,1,635,4,0
6131,1,952,4,0
6132,1,383,8,0
6133,1,387,8,0
6134,1,805,1,0
6135,0,407,3,0
6136,0,320,3,0
6137,1,254,7,0
6138,1,1000,8,0
6139,1,733,2,0
6140,1,484,2,0
6141,1,324,10,0
6142,0,684,9,0
6143,1,878,7,0
6144,1,622,3,0
6145,1,678,5,0
6146,1,941,9,1
6147,1,328,1,0
6148,1,481,8,0
6149,1,843,8,1
6150,1,981,8,1
6151,1,859,1,0
6152,0,933,2,0
6153,1,247,2,0
6154,1,271,5,1
6155,1,809,10,0
6156,1,220,5,0
6157,1,339,9,0
6158,1,627,7,0
6159,1,442,3,0
6160,1,406,5,0
6161,1,669,5,0
6162,1,748,2,0
6163,1,983,3,0
6164,1,296,2,0
6165,1,936,2,0
6166,1,946,6,0
6167,1,431,3,1
6168,1,739,2,0
6169,1,270,10,0
6170,1,596,4,0
6171,1,109,5,0
6172,1,479,8,0
6173,1,238,8,0
6174,0,704,1,0
6175,1,751,7,0
6176,1,703,1,0
6177,1,322,8,1
6178,1,347,3,0
6179,1,366,2,0
6180,1,368,9,0
6181,1,690,2,0
6182,1,230,4,0
6183,1,975,9,0
6184,1,149,1,0
6185,1,651,8,0
6186,1,673,6,0
6187,1,151,7,0
6188,1,143,7,0
6189,1,765,9,0
6190,0,776,3,0
6191,1,942,3,0
6192,1,855,2,0
6193,1,296,10,0
6194,1,809,3,0
6195,1,935,5,0
6196,1,324,3,0
6197,1,118,4,0
6198,1,578,3,0
6199,1,822,9,0
6200,0,629,1,0
6201,0,953,5,0
6202,1,389,4,0
6203,1,527,7,0
6204,1,403,8,1
6205,1,101,4,0
6206,1,230,5,0
6207,1,477,4,0
6208,0,584,7,0
6209,1,525,9,0
6210,1,623,1,0
6211,1,618,5,0
6212,1,501,6,0
6213,1,500,1,0
6214,1,372,4,0
6215,1,802,3,0
6216,0,915,5,0
6217,1,555,7,0
6218,1,301,10,0
6219,1,305,9,0
6220,1,554,8,0
6221,1,676,9,0
6222,1,793,7,1
6223,1,193,3,0
6224,0,520,3,0
6225,1,264,2,0
6226,1,647,7,0
6227,1,985,3,0
6228,1,458,9,0
6229,1,745,7,0
6230,1,647,1,0
6231,1,381,3,0
6232,1,670,9,0
6233,1,285,7,1
6234,1,973,3,0
6235,1,855,3,0
6236,1,514,3,0
6237,1,142,6,1
6238,1,510,4,0
6239,1,413,3,0
6240,1,306,8,0
6241,1,176,6,0
6242,1,340,2,0
6243,1,534,5,0
6244,0,105,4,0
6245,1,728,6,0
6246,1,664,10,0
6247,1,112,9,0
6248,1,546,6,0
6249,1,472,1,0
6250,1,990,5,0
6251,1,383,6,1
6252,1,438,2,0
6253,0,669,7,1
6254,1,953,7,0
6255,1,673,10,0
6256,1,850,8,0
6257,1,856,5,0
6258,1,623,4,0
6259,1,486,7,0
6260,1,848,10,0
6261,1,407,2,0
6262,1,310,8,0
6263,0,896,2,0
6264,1,645,1,0
6265,1,260,3,0
6266,1,479,1,0
6267,0,403,4,0
6268,1,840,5,0
6269,1,102,5,0
6270,1,609,9,0
6271,1,958,3,1
6272,1,917,2,0
6273,1,888,9,0
6274,1,178,2,0
6275,1,266,1,0
6276,1,275,3,0
6277,1,693,9,0
6278,1,459,1,0
6279,1,910,10,0
6280,1,407,7,0
6281,0,959,7,0
6282,1,220,1,0
6283,1,459,9,0
6284,1,833,9,1
6285,1,680,7,0
6286,1,218,3,0
6287,0,433,5,0
6288,1,235,9,1
6289,1,330,1,0
6290,1,389,8,0
6291,1,760,6,0
6292,1,688,9,0
6293,1,878,9,0
6294,1,636,3,0
6295,1,520,8,0
6296,1,116,8,0
6297,0,204,5,0
6298,1,270,10,1
6299,1,736,3,0
6300,1,627,7,0
6301,1,114,1,0
6302,1,961,5,0
6303,1,905,6,0
6304,1,816,9,0
6305,0,236,5,0
6306,1,217,1,0
6307,1,412,2,0
6308,1,239,4,0
6309,0,262,2,0
6310,1,262,9,0
6311,1,712,10,0
6312,1,862,5,0
6313,1,746,6,0
6314,1,468,8,0
6315,1,671,10,1
6316,1,415,3,0
6317,1,603,10,0
6318,1,621,7,0
6319,1,211,4,0
6320,0,990,3,0
6321,1,726,6,0
6322,1,946,6,0
6323,1,904,3,0
6324,1,223,10,0
6325,1,861,10,0
6326,1,334,7,0
6327,1,805,2,0
6328,1,168,5,0
6329,1,676,6,0
6330,1,229,6,0
6331,1,448,7,0
6332,1,237,7,0
6333,1,347,10,0
6334,1,904,10,0
6335,1,582,2,0
6336,1,452,4,0
6337,0,798,7,0
6338,1,945,4,0
6339,1,625,9,0
6340,1,696,10,0
6341,1,956,7,0
6342,1,536,8,0
6343,1,657,3,0
6344,1,970,2,0
6345,1,825,3,0
6346,1,886,1,0
6347,1,972,8,0
6348,1,788,3,0
6349,1,377,8,0
6350,1,712,2,0
6351,1,970,3,0
6352,1,336,4,0
6353,1,691,5,1
6354,0,430,7,0
6355,1,272,1,0
6356,1,985,6,0
6357,0,297,1,0
6358,1,849,5,0
6359,0,943,10,0
6360,1,770,5,1
6361,1,809,10,0
6362,1,558,9,0
6363,1,130,4,0
6364,1,477,1,0
6365,1,356,5,0
6366,1,251,1,0
6367,1,219,8,0
6368,1,415,8,0
6369,1,792,10,1
6370,1,830,9,0
6371,1,826,10,0
6372,0,203,6,0
6373,1,387,6,0
6374,1,814,4,0
6375,1,740,2,0
6376,1,635,3,0
6377,1,618,5,1
6378,1,492,2,0
6379,1,537,4,1
6380,1,675,8,0
6381,1,509,4,0
6382,1,552,6,0
6383,1,260,1,0
6384,1,615,1,0
6385,1,803,2,0
6386,1,396,4,0
6387,1,646,7,0
6388,1,339,7,0
6389,0,627,1,0
6390,1,578,8,0
6391,0,758,4,0
6392,1,831,1,0
6393,1,838,4,0
6394,1,485,7,0
6395,1,311,5,0
6396,1,692,5,0
6397,1,647,8,0
6398,1,747,10,0
6399,1,344,3,0
6400,1,782,3,0
6401,0,163,2,0
6402,1,573,5,0
6403,1,517,5,0
6404,1,794,6,1
6405,1,493,9,0
6406,1,384,2,0
6407,1,890,7,0
6408,1,530,5,0
6409,1,613,2,0
6410,1,695,6,0
6411,0,895,2,0
6412,1,474,1,0
6413,0,969,6,0
6414,1,280,8,0
6415,1,988,1,0
6416,1,974,7,0
6417,0,450,2,0
6418,1,688,2,0
6419,1,229,4,1
6420,1,900,5,1
6421,1,789,4,0
6422,1,963,1,0
6423,1,802,6,0
6424,1,140,10,0
6425,1,817,9,1
6426,1,948,9,0
6427,1,518,5,0
6428,1,146,6,0
6429,1,178,8,0
6430,1,462,3,1
6431,1,229,10,0
6432,1,235,6,0
6433,1,672,9,0
6434,1,505,10,0
6435,1,587,9,0
6436,1,119,9,0
6437,1,614,8,0
6438,1,109,2,0
